calendar_yearmonth,Year_Name,Month_Name,SAID,number_of_Cases,number_of_escalation,number_of_parts_used,number_of_single_visit_missed,number_of_response_missed
201112,2011,12,102576927466,1,0,0,0,0
201208,2012,8,102576927466,1,0,1,0,0
201205,2012,5,102576927466,1,0,0,0,0
201205,2012,5,102578586035,1,0,0,0,0
201203,2012,3,102579170271,2,0,1,0,0
201208,2012,8,102548849943,3,1,0,0,0
201205,2012,5,102629513880,1,0,1,0,0
201204,2012,4,102630510144,1,0,7,0,0
201209,2012,9,102630510144,2,0,2,0,0
201205,2012,5,102630510144,7,0,1,0,0
201207,2012,7,102630510144,1,0,0,0,0
201201,2012,1,102622113900,1,0,1,0,0
201209,2012,9,102744277840,1,0,0,0,0
201211,2012,11,107150028596,1,0,0,0,0
201302,2013,2,107150028596,1,0,0,0,0
201301,2013,1,107224013672,1,0,0,0,0
201212,2012,12,107146416002,1,0,0,0,0
201111,2011,11,102627300848,1,0,0,0,0
201201,2012,1,102650601701,1,0,1,0,0
201209,2012,9,102651899520,2,0,0,0,0
201209,2012,9,102584427384,2,0,1,0,0
201204,2012,4,102627298620,1,0,1,0,0
201210,2012,10,102650806521,1,0,1,0,0
201112,2011,12,102650833200,1,0,1,0,0
201207,2012,7,102626882417,4,0,2,0,0
201112,2011,12,102651763759,2,0,0,0,0
201206,2012,6,102651899520,6,0,0,0,0
201111,2011,11,102650763504,2,0,1,0,0
201201,2012,1,102651088766,1,0,2,0,0
201111,2011,11,102626943886,8,0,0,0,0
201201,2012,1,102626998077,2,0,0,0,0
201209,2012,9,102626947677,1,0,0,0,0
201201,2012,1,102650833140,1,0,0,0,0
201206,2012,6,102746894614,1,0,1,0,0
201210,2012,10,102746894614,1,0,0,0,0
201211,2012,11,102682273577,1,0,0,0,0
201207,2012,7,102651579234,1,0,1,0,0
201202,2012,2,102651149901,1,0,0,0,0
201202,2012,2,102720790958,1,0,1,0,0
201204,2012,4,102720790958,1,0,1,0,0
201206,2012,6,102720790958,1,0,0,0,0
201208,2012,8,102658193992,2,0,0,0,0
201207,2012,7,102761282411,1,0,1,0,0
201112,2011,12,102761282411,1,0,0,0,0
201203,2012,3,102761282411,2,0,2,0,0
201205,2012,5,102761282411,1,0,0,0,0
201303,2013,3,102608807677,2,0,0,0,0
201303,2013,3,102626844960,1,0,0,0,0
201202,2012,2,102761376135,1,0,1,0,0
201208,2012,8,102576081905,2,0,1,0,0
201202,2012,2,102774360977,1,0,0,0,0
201205,2012,5,102790020619,2,0,0,0,0
201203,2012,3,102768318394,3,0,1,0,0
201205,2012,5,102637237266,2,0,0,0,0
201210,2012,10,102637710047,5,0,0,0,0
201202,2012,2,102637710047,1,0,0,0,0
201203,2012,3,102612350306,1,0,1,0,0
201207,2012,7,102637794908,1,0,0,0,0
201205,2012,5,102611916272,1,1,0,0,0
201209,2012,9,102611916272,1,0,0,0,0
201205,2012,5,102612350306,1,0,0,0,0
201209,2012,9,102612350306,1,0,1,0,0
201205,2012,5,102694028680,1,0,1,0,0
201204,2012,4,102774219256,1,0,0,0,0
201204,2012,4,102790021211,4,0,1,0,0
201210,2012,10,102790021211,1,1,0,0,0
201307,2013,7,102606547232,1,0,0,0,0
201210,2012,10,102677270002,1,0,0,0,0
201202,2012,2,102575686090,1,0,0,0,0
201207,2012,7,102575686090,3,0,2,0,0
201208,2012,8,102732103090,1,0,0,0,0
201208,2012,8,102684479231,1,0,0,0,0
201307,2013,7,102619825994,2,0,0,0,0
201304,2013,4,102606513635,1,0,2,0,0
201305,2013,5,102619825994,1,0,1,0,0
201212,2012,12,102626705773,1,0,0,0,0
201301,2013,1,107224040640,1,0,0,0,0
201203,2012,3,102684403937,1,0,2,0,0
201112,2011,12,102777850245,3,0,2,0,0
201111,2011,11,102481944030,1,1,1,1,0
201203,2012,3,102628133507,3,0,0,0,0
201205,2012,5,102626149757,1,0,1,0,0
201112,2011,12,102626149757,1,0,1,0,0
201201,2012,1,102626149757,4,0,0,0,0
201205,2012,5,102659106512,3,1,0,0,0
201204,2012,4,102772409805,2,0,1,0,0
201111,2011,11,102772409805,1,0,1,0,0
201208,2012,8,102765594840,1,0,1,0,0
201210,2012,10,102761158013,1,0,0,0,0
201209,2012,9,102761158013,1,0,1,0,0
201203,2012,3,102482343380,2,0,1,0,0
201301,2013,1,102699415593,2,0,2,0,0
201306,2013,6,102650924025,1,0,1,0,0
201211,2012,11,102698442820,2,1,0,0,0
201211,2012,11,102671501676,2,0,2,0,0
201306,2013,6,107146825338,1,0,1,0,0
201209,2012,9,102620859274,2,0,2,0,0
201202,2012,2,102650601701,1,0,1,0,0
201202,2012,2,102627300848,2,0,2,0,0
201209,2012,9,102627300848,4,0,2,0,0
201208,2012,8,102650844148,6,0,0,0,0
201207,2012,7,102659078388,1,0,1,0,0
201201,2012,1,102576116242,1,0,1,0,0
201202,2012,2,102576116242,1,0,0,0,0
201203,2012,3,102775280080,1,0,0,0,0
201202,2012,2,102775280080,1,0,0,0,0
201112,2011,12,102790871524,2,0,1,0,0
201304,2013,4,102611120426,2,0,1,0,0
201111,2011,11,102620781307,1,0,1,0,0
201202,2012,2,102760404705,5,0,0,0,0
201203,2012,3,102753400450,1,0,2,0,0
201203,2012,3,102767706645,1,0,0,0,0
201203,2012,3,102768128133,3,0,13,1,0
201208,2012,8,102768128133,1,0,1,0,0
201204,2012,4,102790871694,1,0,1,0,0
201207,2012,7,102767706645,1,0,1,0,0
201305,2013,5,102619857646,1,0,1,0,0
201307,2013,7,102631843244,2,0,1,1,0
201211,2012,11,102619122749,5,0,6,0,0
201305,2013,5,102607705182,1,0,1,0,0
201302,2013,2,102620584972,3,0,0,0,0
201212,2012,12,102607389344,1,0,1,0,0
201301,2013,1,102608173787,1,0,1,0,0
201212,2012,12,102608197799,1,0,0,0,0
201208,2012,8,102576110446,1,0,0,0,0
201204,2012,4,102790020499,2,0,2,0,0
201112,2011,12,102576116242,2,0,0,0,0
201211,2012,11,102607414220,1,0,0,0,0
201211,2012,11,102606581878,1,0,0,0,0
201301,2013,1,102650924195,5,0,3,0,0
201208,2012,8,102612604818,1,0,0,0,0
201207,2012,7,102611637371,1,0,0,0,0
201111,2011,11,102612380916,2,0,0,0,0
201112,2011,12,102752698506,1,0,1,0,0
201204,2012,4,102753401572,1,0,0,0,0
201206,2012,6,102576136693,1,0,1,0,0
201211,2012,11,102619078244,3,0,0,0,0
201211,2012,11,107211516558,34,0,0,0,0
201306,2013,6,107224042426,1,0,0,0,0
201307,2013,7,102620336174,2,0,1,0,0
201301,2013,1,107210683001,1,0,1,0,0
201307,2013,7,107210683001,7,0,1,0,1
201307,2013,7,102705542732,2,0,1,0,0
201304,2013,4,107210683001,1,0,0,0,0
201212,2012,12,107211516558,1,0,1,0,0
201304,2013,4,107213541052,1,0,0,0,0
201306,2013,6,102692758781,2,0,4,0,0
201306,2013,6,107211591838,1,0,0,0,0
201212,2012,12,102650215145,1,0,0,0,0
201303,2013,3,102632160607,1,0,0,0,0
201305,2013,5,102632160607,3,0,0,0,0
201303,2013,3,102632195830,1,0,0,0,0
201304,2013,4,102698435903,2,0,2,0,0
201301,2013,1,107211516558,5,1,4,0,0
201212,2012,12,107213541052,1,0,1,0,0
201212,2012,12,102624762376,1,0,1,0,1
201304,2013,4,102608884732,1,0,0,0,0
201212,2012,12,107224040640,1,0,2,0,0
201211,2012,11,102657877719,1,0,1,0,0
201304,2013,4,102620841707,2,0,1,0,0
201305,2013,5,102657877719,1,0,0,0,0
201303,2013,3,102598201605,1,0,0,0,0
201303,2013,3,102598634882,1,0,0,0,0
201303,2013,3,102620261039,1,0,0,0,0
201301,2013,1,102627292304,1,0,2,0,0
201301,2013,1,102628829485,1,0,0,0,0
201303,2013,3,102599496525,7,0,0,0,0
201211,2012,11,102619825994,2,0,1,0,0
201211,2012,11,102620261039,20,0,1,0,0
201301,2013,1,102600619924,3,0,2,0,0
201301,2013,1,102600658373,1,0,1,0,0
201301,2013,1,102598179567,1,0,1,0,0
201303,2013,3,102625577340,5,0,3,0,0
201308,2013,8,107179421760,1,1,2,0,0
201211,2012,11,102623153103,1,0,1,0,0
201206,2012,6,102736896905,1,0,1,0,0
201210,2012,10,102736896905,2,0,0,0,0
201209,2012,9,102767242275,1,1,0,0,0
201305,2013,5,102608250246,1,0,0,0,0
201211,2012,11,102620547669,1,0,0,0,0
201304,2013,4,102607474943,23,0,22,0,2
201304,2013,4,102609492307,1,0,0,0,0
201302,2013,2,102609594344,1,0,0,0,0
201307,2013,7,107212135054,1,0,1,1,0
201211,2012,11,107212135054,1,0,0,0,0
201308,2013,8,102632774226,1,0,0,0,0
201212,2012,12,102707475690,3,0,2,0,0
201306,2013,6,102707475690,1,0,0,0,0
201307,2013,7,102608250246,4,0,1,0,0
201301,2013,1,102609105575,1,0,1,0,0
201301,2013,1,102609492307,1,0,0,0,0
201308,2013,8,102633872050,19,1,6,0,0
201306,2013,6,102623965730,1,0,1,0,0
201306,2013,6,102626187500,3,0,0,0,0
201212,2012,12,102699010577,2,0,0,0,0
201301,2013,1,107179841403,1,0,0,0,0
201301,2013,1,107180184769,1,0,0,0,0
201212,2012,12,107182168970,3,0,1,0,0
201301,2013,1,102697867517,3,0,5,1,1
201306,2013,6,102599913294,1,0,1,0,0
201304,2013,4,102699106716,3,1,1,0,0
201304,2013,4,102598591405,3,0,3,0,0
201211,2012,11,102599443470,2,0,1,0,0
201211,2012,11,102599506324,3,0,1,0,0
201304,2013,4,102599825147,1,0,0,0,0
201304,2013,4,102658153490,6,0,10,0,3
201211,2012,11,102692758781,1,0,1,0,0
201307,2013,7,102692758781,1,0,1,0,0
201301,2013,1,102699106716,1,0,0,0,0
201301,2013,1,102699244890,2,0,2,0,0
201306,2013,6,102658505411,1,0,0,0,0
201301,2013,1,102642700504,2,0,0,0,0
201205,2012,5,102761158013,1,0,2,0,0
201206,2012,6,102761158013,1,0,1,0,0
201112,2011,12,102772409805,1,0,0,0,0
201201,2012,1,102772409805,3,1,1,0,0
201208,2012,8,102761158013,3,0,0,0,0
201304,2013,4,102606589970,2,0,0,0,0
201306,2013,6,102608733594,3,0,1,0,0
201306,2013,6,102622376338,1,0,0,0,0
201305,2013,5,102598613609,1,0,0,0,0
201306,2013,6,102706355860,1,0,0,0,0
201205,2012,5,102750659301,1,0,1,0,0
201304,2013,4,107212870530,3,0,0,0,0
201304,2013,4,107213459801,2,0,0,0,0
201302,2013,2,102657735043,2,0,0,0,0
201211,2012,11,102606547232,2,0,0,0,0
201305,2013,5,102606994244,1,0,1,0,0
201305,2013,5,102607431773,1,0,1,0,0
201305,2013,5,102609149704,1,0,0,0,0
201303,2013,3,102606994244,4,0,2,1,1
201301,2013,1,102657735043,2,0,0,0,0
201301,2013,1,102598207401,1,0,0,0,0
201212,2012,12,102598640517,3,0,0,0,0
201211,2012,11,107212870530,2,0,0,0,0
201306,2013,6,102598640517,1,0,0,0,0
201301,2013,1,102598646023,6,0,6,0,0
201302,2013,2,102598646023,1,0,1,0,0
201301,2013,1,102600306496,2,1,1,0,0
201212,2012,12,102600658433,1,0,1,0,0
201301,2013,1,102622777400,1,0,1,0,0
201304,2013,4,102620251800,6,0,0,0,0
201301,2013,1,107147132519,1,0,0,0,0
201305,2013,5,102607495017,3,0,0,0,0
201307,2013,7,102607710214,2,0,1,0,0
201212,2012,12,102618616254,1,1,1,0,0
201303,2013,3,102620600702,1,0,0,0,0
201211,2012,11,102626683793,3,0,2,0,0
201305,2013,5,102620859274,1,0,1,0,0
201303,2013,3,102621742692,2,0,2,0,0
201211,2012,11,102621754873,3,0,1,0,0
201305,2013,5,107210760204,1,0,1,0,0
201303,2013,3,107211621338,1,0,1,0,0
201301,2013,1,102631811882,1,0,0,0,0
201305,2013,5,102650421436,1,0,1,0,0
201308,2013,8,102607710214,1,0,0,0,0
201211,2012,11,102607406640,1,0,0,0,0
201303,2013,3,102607710214,2,0,0,0,0
201204,2012,4,102576251069,5,0,1,0,0
201210,2012,10,102576251069,3,0,3,0,0
201201,2012,1,102576251069,1,0,0,0,0
201207,2012,7,102521094753,1,0,0,0,0
201210,2012,10,102687896410,1,0,1,0,0
201208,2012,8,102687896410,1,0,0,0,0
201203,2012,3,102673947005,2,0,0,0,0
201201,2012,1,102521094753,3,0,2,0,0
201201,2012,1,102687896410,1,0,1,0,0
201111,2011,11,102521094753,4,0,2,0,0
201203,2012,3,102521094753,1,0,0,0,0
201207,2012,7,102786783651,7,0,0,0,0
201210,2012,10,102703529839,2,0,0,0,0
201202,2012,2,102703529839,1,0,0,0,0
201209,2012,9,102575117104,5,0,0,0,0
201203,2012,3,102781054002,2,1,1,0,0
201112,2011,12,102653541448,1,0,0,0,0
201207,2012,7,102639085783,4,1,0,0,0
201203,2012,3,102648125449,1,0,2,0,0
201208,2012,8,102653541448,1,0,2,0,0
201206,2012,6,102609549970,1,0,0,0,0
201210,2012,10,102609549970,1,0,0,0,0
201210,2012,10,102609946205,1,0,1,0,0
201210,2012,10,102609974006,1,0,0,0,0
201208,2012,8,102648125449,3,0,2,0,0
201210,2012,10,102639723232,1,0,0,0,0
201206,2012,6,102609991329,3,0,0,0,0
201112,2011,12,102682146100,1,0,1,0,0
201206,2012,6,102682146100,2,0,1,0,0
201209,2012,9,102682792076,4,0,0,0,0
201112,2011,12,102682856793,2,0,2,0,0
201209,2012,9,102682856793,1,0,1,0,0
201203,2012,3,102683349176,1,0,1,0,0
201203,2012,3,102682856793,1,0,1,0,0
201111,2011,11,102683349176,2,0,0,0,0
201205,2012,5,102682856793,6,0,2,0,0
201208,2012,8,102697832507,2,0,1,0,0
201204,2012,4,102584427214,3,0,0,0,0
201202,2012,2,102697832507,1,0,0,0,0
201205,2012,5,102697832507,1,0,0,0,0
201206,2012,6,102713346686,2,0,0,0,0
201111,2011,11,102584427214,1,0,1,0,0
201210,2012,10,102753469127,1,0,0,0,0
201207,2012,7,102657729249,4,0,5,0,0
201301,2013,1,102699010577,1,0,1,0,1
201204,2012,4,102790063729,2,0,0,0,0
201205,2012,5,102790063729,1,0,0,0,0
201204,2012,4,102786449001,1,0,0,0,0
201211,2012,11,102693564300,2,0,1,0,0
201305,2013,5,102632997908,1,0,0,0,0
201205,2012,5,102628876504,1,0,0,0,0
201112,2011,12,102644832180,1,0,1,0,0
201204,2012,4,102646473123,1,0,0,0,0
201206,2012,6,102620850050,1,0,0,0,0
201202,2012,2,102628858009,1,0,1,0,0
201112,2011,12,102645951247,2,0,0,0,0
201208,2012,8,102645951247,1,0,0,0,0
201203,2012,3,102627214586,1,0,2,0,1
201203,2012,3,102628156916,1,0,1,0,0
201205,2012,5,102518303908,1,0,1,0,0
201206,2012,6,102576275880,2,0,0,0,0
201210,2012,10,102576275880,5,0,0,0,0
201206,2012,6,102727416252,1,0,0,0,0
201205,2012,5,102727416252,5,0,0,0,0
201203,2012,3,102576275880,1,0,0,0,0
201207,2012,7,102576275880,1,0,0,0,0
201209,2012,9,102744278093,1,0,0,0,0
201111,2011,11,102629423727,7,0,0,1,1
201205,2012,5,102490935038,5,0,0,0,0
201112,2011,12,102630497449,1,0,0,0,0
201112,2011,12,102630510144,1,0,1,0,0
201201,2012,1,102557179562,1,0,1,0,0
201208,2012,8,102490006770,5,0,1,0,0
201210,2012,10,102602353703,6,0,3,0,0
201201,2012,1,102602976315,2,0,1,0,0
201201,2012,1,102557459646,2,0,2,0,0
201207,2012,7,102606597840,3,0,5,0,0
201207,2012,7,102606628522,1,0,1,0,0
201209,2012,9,102595471557,1,0,0,0,0
201208,2012,8,102602353703,24,0,0,0,0
201203,2012,3,102606597840,1,0,1,0,0
201205,2012,5,102606597840,1,0,1,0,1
201205,2012,5,102606628522,1,0,0,0,0
201208,2012,8,102606628522,2,0,0,0,0
201209,2012,9,102606616921,1,0,1,0,0
201111,2011,11,102594877375,9,0,0,0,0
201206,2012,6,102606558000,1,0,1,0,0
201206,2012,6,102606597840,1,1,0,0,0
201210,2012,10,102606616921,1,0,1,0,0
201202,2012,2,102606628522,11,0,4,0,0
201206,2012,6,102606628522,2,0,2,0,0
201209,2012,9,102606628522,1,0,0,0,0
201209,2012,9,102606671570,1,0,0,0,0
201303,2013,3,102648128577,1,0,0,0,0
201212,2012,12,102693564300,1,0,0,0,0
201210,2012,10,102768807437,1,0,0,0,0
201307,2013,7,102622779929,11,0,5,0,0
201303,2013,3,102599019297,4,0,4,0,0
201211,2012,11,102623965730,4,0,0,0,0
201212,2012,12,102623965730,1,0,0,0,0
201212,2012,12,102600683566,4,0,7,0,0
201304,2013,4,102599461001,1,0,0,0,0
201209,2012,9,102596203505,1,0,1,0,0
201209,2012,9,102596621987,1,0,1,0,0
201204,2012,4,102638455999,5,1,1,0,0
201203,2012,3,102607710384,1,0,0,0,0
201111,2011,11,102606597840,1,0,0,0,0
201207,2012,7,102606616921,1,0,3,0,0
201111,2011,11,102606628522,1,1,0,0,0
201202,2012,2,102606616921,1,0,0,0,0
201201,2012,1,102606628522,3,0,1,0,0
201111,2011,11,102582046548,1,0,0,0,0
201202,2012,2,102613947800,3,0,0,0,0
201205,2012,5,102573535240,2,0,1,0,0
201203,2012,3,102571288560,1,0,0,0,0
201208,2012,8,102517682536,5,0,4,1,0
201205,2012,5,102517682536,1,0,0,0,0
201207,2012,7,102518388069,1,0,0,0,0
201202,2012,2,102589779656,1,0,1,0,0
201306,2013,6,102701420794,1,1,2,0,0
201211,2012,11,107254094581,1,0,1,0,0
201212,2012,12,102701420794,6,0,0,0,0
201304,2013,4,102657877719,1,0,1,0,0
201308,2013,8,102670716630,1,0,1,0,0
201304,2013,4,102701420794,1,0,0,0,0
201212,2012,12,102699010407,1,0,0,0,0
201305,2013,5,102642633624,5,0,2,0,0
201211,2012,11,102699010407,1,0,1,0,0
201308,2013,8,102626705773,1,0,1,0,0
201305,2013,5,102642768212,2,0,0,0,0
201205,2012,5,102790871694,2,0,0,0,0
201207,2012,7,102768128133,1,0,1,0,0
201212,2012,12,102609491578,1,0,0,0,0
201302,2013,2,102631811942,4,0,4,0,1
201212,2012,12,102632527410,1,0,1,0,0
201304,2013,4,102679961199,4,0,2,0,0
201308,2013,8,102698680123,11,0,10,1,0
201212,2012,12,102633536954,2,0,1,0,0
201212,2012,12,102626082361,2,0,1,0,0
201307,2013,7,102649749910,2,1,2,0,0
201307,2013,7,102650806521,1,0,0,0,0
201307,2013,7,102598639106,1,0,0,0,0
201301,2013,1,102624657886,1,0,1,0,0
201302,2013,2,102624657886,4,0,2,0,0
201307,2013,7,102624657886,1,0,1,0,0
201302,2013,2,102599507387,1,0,0,0,0
201304,2013,4,102599815781,1,0,1,0,0
201304,2013,4,102599895455,1,0,3,0,0
201304,2013,4,102600267833,1,0,0,0,0
201205,2012,5,102790020789,4,0,1,0,0
201306,2013,6,102633394201,1,0,1,0,0
201306,2013,6,102633457500,3,0,3,0,0
201303,2013,3,102618737176,1,0,0,0,0
201308,2013,8,102618737176,1,0,0,0,0
201308,2013,8,102618756044,1,0,0,0,0
201201,2012,1,102698443073,1,0,1,0,0
201202,2012,2,102698443073,2,0,0,0,0
201111,2011,11,102765594840,1,0,0,0,0
201212,2012,12,107252147149,6,0,0,0,0
201211,2012,11,102698443200,1,0,0,0,0
201203,2012,3,102784888601,1,0,1,0,0
201305,2013,5,102619884554,2,1,0,0,0
201307,2013,7,102620262501,2,1,0,0,0
201307,2013,7,102680620402,2,0,2,0,0
201306,2013,6,102599646574,1,0,0,0,0
201306,2013,6,102599903605,6,0,4,0,0
201211,2012,11,107179801941,11,0,0,0,0
201211,2012,11,102599952733,2,0,2,0,1
201211,2012,11,107147920903,1,0,0,0,0
201303,2013,3,107147920903,1,0,1,0,0
201305,2013,5,107147920903,1,0,0,0,0
201204,2012,4,102767271029,1,0,1,0,0
201208,2012,8,102767271029,1,0,1,0,0
201207,2012,7,102767271029,2,0,0,0,0
201306,2013,6,102644427225,1,0,0,0,0
201301,2013,1,107180597885,1,0,1,0,0
201207,2012,7,102790021211,1,0,1,0,0
201203,2012,3,102790021211,2,0,2,0,0
201203,2012,3,102789972602,3,0,2,0,0
201206,2012,6,102790021211,1,0,1,0,0
201112,2011,12,102482890030,1,0,0,0,0
201212,2012,12,102642633044,1,0,0,0,0
201308,2013,8,102609149704,1,0,1,0,0
201306,2013,6,102697773383,1,0,0,0,0
201301,2013,1,102698443363,1,0,2,0,0
201212,2012,12,102619028737,3,0,1,0,0
201306,2013,6,102698044500,1,0,0,0,0
201301,2013,1,102692758781,1,0,1,0,0
201304,2013,4,102622822950,1,0,2,0,0
201211,2012,11,107213541052,4,1,8,0,0
201302,2013,2,102602979673,1,0,0,0,0
201306,2013,6,102602979673,1,0,1,0,0
201212,2012,12,102705055995,1,0,1,0,0
201307,2013,7,102642700504,1,0,0,0,0
201206,2012,6,102704777858,1,0,0,0,0
201303,2013,3,102598757870,1,0,1,0,0
201307,2013,7,102619078244,1,0,1,0,0
201303,2013,3,102622822950,1,0,0,0,0
201212,2012,12,102622872008,1,0,1,0,0
201302,2013,2,102698680123,3,0,0,0,0
201303,2013,3,107179428809,10,0,12,0,0
201211,2012,11,102599506494,16,0,3,0,0
201211,2012,11,102600267833,1,0,0,0,0
201212,2012,12,102644660134,4,0,2,0,0
201304,2013,4,102631811942,2,0,0,0,0
201212,2012,12,107211601637,2,0,1,0,0
201212,2012,12,107212879004,1,0,1,0,0
201301,2013,1,107212225567,1,0,1,0,0
201211,2012,11,107212879004,1,0,0,0,0
201302,2013,2,107212879004,1,0,1,0,0
201304,2013,4,107212879004,1,0,0,0,0
201304,2013,4,107212897670,1,0,1,0,0
201301,2013,1,102623882500,1,0,0,0,0
201209,2012,9,102704785958,1,0,0,0,0
201211,2012,11,102631863525,1,0,2,0,0
201306,2013,6,102633315064,6,1,4,0,5
201304,2013,4,102633653335,1,0,1,0,0
201301,2013,1,102618702686,1,0,1,0,0
201307,2013,7,102618747708,1,0,1,0,0
201304,2013,4,102620357868,1,0,0,0,0
201303,2013,3,102642699853,1,0,1,0,0
201308,2013,8,107242828957,1,0,1,0,0
201305,2013,5,102671501446,45,0,1,0,0
201303,2013,3,102671501506,1,0,3,0,0
201303,2013,3,107223419780,2,0,0,0,0
201211,2012,11,107254277525,3,0,1,0,0
201211,2012,11,102643620701,8,0,2,0,0
201308,2013,8,102679211564,2,0,2,0,0
201303,2013,3,102698443423,1,0,0,0,0
201305,2013,5,102698443423,1,1,0,0,0
201206,2012,6,102761282411,1,0,0,0,0
201205,2012,5,102792387703,1,0,1,0,0
201202,2012,2,102705030707,1,0,1,0,0
201303,2013,3,102607675162,1,0,1,0,0
201305,2013,5,102632689377,1,0,1,0,1
201303,2013,3,102626943886,1,0,0,0,0
201308,2013,8,102626947677,1,0,1,0,0
201303,2013,3,102626998077,2,0,1,0,0
201303,2013,3,102696348117,1,0,1,0,0
201305,2013,5,102601139155,5,0,0,0,0
201308,2013,8,102601414555,2,0,1,0,0
201307,2013,7,102609590263,4,0,4,0,0
201305,2013,5,102686006554,2,0,0,0,0
201308,2013,8,102632160530,4,0,0,0,0
201303,2013,3,102723369202,1,0,1,0,0
201211,2012,11,102609513038,1,0,0,0,0
201303,2013,3,102702331265,2,0,0,0,0
201305,2013,5,102626187500,2,0,1,0,0
201304,2013,4,102620352954,1,0,0,0,0
201303,2013,3,107211571267,3,1,1,0,0
201304,2013,4,102632774226,1,0,1,0,0
201304,2013,4,102633970892,9,0,9,0,0
201303,2013,3,102627146130,1,0,0,0,0
201304,2013,4,102632731636,1,0,1,0,0
201302,2013,2,102632774226,39,0,0,0,0
201306,2013,6,102608250246,1,0,0,0,0
201306,2013,6,102627180195,1,0,1,0,0
201306,2013,6,102628299774,1,0,1,0,0
201303,2013,3,102608250246,1,0,1,0,0
201301,2013,1,102682146040,1,0,1,0,0
201302,2013,2,102682146040,1,0,0,0,0
201306,2013,6,102714968562,1,0,2,0,0
201306,2013,6,102715303528,3,0,0,0,0
201202,2012,2,102684479231,4,0,1,0,0
201204,2012,4,102792387407,7,0,0,0,0
201210,2012,10,102792387407,8,0,0,0,0
201207,2012,7,102668605990,1,1,0,0,0
201210,2012,10,102748463344,1,0,2,0,0
201302,2013,2,102651119219,1,0,0,0,0
201308,2013,8,102608884732,1,0,1,0,0
201202,2012,2,102703900802,1,0,1,0,0
201205,2012,5,102703900802,1,0,1,0,0
201304,2013,4,102652678530,4,0,6,1,0
201303,2013,3,102698443073,1,0,3,1,0
201305,2013,5,102628838828,3,0,0,0,0
201305,2013,5,102682863830,3,0,1,0,0
201305,2013,5,102609394958,3,0,2,0,0
201305,2013,5,102609964930,1,0,0,0,0
201305,2013,5,102714652706,2,0,3,0,0
201307,2013,7,102626566952,1,0,0,0,0
201308,2013,8,102611924662,1,0,1,0,0
201303,2013,3,102608370795,1,0,0,0,0
201307,2013,7,102602325256,2,0,1,0,0
201306,2013,6,102651035830,1,0,0,0,0
201210,2012,10,102684499742,4,1,0,0,0
201212,2012,12,102651035830,2,0,1,0,0
201301,2013,1,102651035830,3,0,2,0,0
201212,2012,12,102679211400,1,0,0,0,0
201301,2013,1,102679211400,1,0,1,0,0
201301,2013,1,102679235636,2,0,0,0,0
201211,2012,11,107179964330,1,0,2,0,0
201211,2012,11,107180381027,3,0,0,0,0
201303,2013,3,107146825338,1,0,0,0,0
201305,2013,5,107146825338,2,0,1,0,0
201304,2013,4,102657723962,2,0,10,1,1
201302,2013,2,102679211400,1,0,1,0,0
201308,2013,8,102650006306,2,0,2,0,0
201211,2012,11,107180480812,1,0,1,0,0
201211,2012,11,107181478906,4,0,3,0,0
201301,2013,1,102657723962,1,0,2,0,0
201303,2013,3,107242059140,1,0,1,0,0
201301,2013,1,102609149704,2,0,0,0,0
201304,2013,4,102705055825,1,0,0,0,0
201304,2013,4,102697773383,1,1,0,0,0
201307,2013,7,102632678379,1,0,0,0,0
201303,2013,3,102697773383,1,0,0,0,0
201208,2012,8,102744278093,3,0,2,0,0
201111,2011,11,102756446500,1,0,3,0,0
201201,2012,1,102756446500,6,0,0,0,0
201210,2012,10,102727416252,2,0,1,0,0
201207,2012,7,102727416252,4,0,6,0,0
201203,2012,3,102727416252,1,0,0,0,0
201212,2012,12,107148133432,2,0,0,0,0
