renewal_date,Year,Month,status,SAID,Chan.Prof,calendar_yearmonth,Year_Name,Month_Name,number_of_Cases,number_of_escalation,number_of_parts_used,number_of_single_visit_missed,number_of_response_missed,t,Date
20130716,2013,7,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,3,20130401
20130723,2013,7,0,1.03E+11,Direct,201304,2013,4,2,0,0,0,0,3,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,2,0,2,0,2,4,20130401
20130720,2013,7,1,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,3,20130401
20130720,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,3,20130401
20130724,2013,7,0,1.03E+11,Direct,201304,2013,4,2,0,1,0,0,3,20130401
20130728,2013,7,0,1.03E+11,Indirect,201304,2013,4,9,0,5,1,0,3,20130401
20130423,2013,4,1,1.03E+11,Indirect,201304,2013,4,3,0,0,0,0,0,20130401
20130728,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130601,2013,6,0,1.03E+11,Direct,201304,2013,4,2,0,0,0,0,2,20130401
20130526,2013,5,0,1.03E+11,Indirect,201304,2013,4,2,0,0,0,0,1,20130401
20130728,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130724,2013,7,0,1.03E+11,Direct,201304,2013,4,8,2,3,0,0,3,20130401
20130427,2013,4,0,1.03E+11,Direct,201304,2013,4,2,0,2,0,0,0,20130401
20130721,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130717,2013,7,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,3,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,4,20130401
20130719,2013,7,0,1.03E+11,Indirect,201304,2013,4,2,0,0,0,0,3,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,4,20130401
20130722,2013,7,0,1.03E+11,Indirect,201304,2013,4,2,0,2,0,0,3,20130401
20130723,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130725,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130602,2013,6,1,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,2,20130401
20130415,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130426,2013,4,0,1.03E+11,Indirect,201304,2013,4,2,0,2,0,0,0,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,4,20130401
20130729,2013,7,0,1.03E+11,Direct,201304,2013,4,10,0,0,0,0,3,20130401
20130727,2013,7,0,1.03E+11,Direct,201304,2013,4,4,0,0,0,0,3,20130401
20130505,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,1,20130401
20130801,2013,8,1,1.03E+11,Direct,201304,2013,4,2,0,2,0,0,4,20130401
20130510,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,1,0,0,0,1,20130401
20130726,2013,7,0,1.03E+11,Direct,201304,2013,4,3,0,3,0,1,3,20130401
20130801,2013,8,1,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,1,0,0,0,0,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,2,0,0,0,0,4,20130401
20130502,2013,5,0,1.03E+11,Indirect,201304,2013,4,2,0,3,0,0,1,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,7,0,0,0,0,4,20130401
20130801,2013,8,1,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,2,0,1,0,0,4,20130401
20130727,2013,7,0,1.03E+11,Direct,201304,2013,4,1,1,1,0,0,3,20130401
20130501,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,1,20130401
20130501,2013,5,0,1.03E+11,Indirect,201304,2013,4,2,1,2,0,0,1,20130401
20130712,2013,7,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,3,20130401
20130504,2013,5,1,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130501,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,1,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,3,0,3,0,0,1,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,4,20130401
20130408,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,0,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,6,0,0,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,5,0,2,0,0,4,20130401
20130523,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,1,20130401
20130625,2013,6,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,2,20130401
20130709,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,3,20130401
20130712,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,3,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,4,20130401
20130726,2013,7,0,1.03E+11,Indirect,201304,2013,4,6,0,0,0,0,3,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130406,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130406,2013,4,1,1.02E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,2,0,0,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,2,2,0,0,0,4,20130401
20130727,2013,7,0,1.03E+11,Indirect,201304,2013,4,4,0,0,0,0,3,20130401
20130521,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,1,20130401
20130514,2013,5,0,1.03E+11,Indirect,201304,2013,4,2,0,0,0,0,1,20130401
20130521,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130611,2013,6,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,2,20130401
20130618,2013,6,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,2,20130401
20130526,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,1,20130401
20130723,2013,7,0,1.03E+11,Direct,201304,2013,4,2,0,2,0,0,3,20130401
20130701,2013,7,0,1.03E+11,Indirect,201304,2013,4,4,0,2,0,0,3,20130401
20130723,2013,7,0,1.03E+11,Indirect,201304,2013,4,3,0,1,0,0,3,20130401
20130610,2013,6,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,2,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130519,2013,5,0,1.03E+11,Indirect,201304,2013,4,2,0,0,0,0,1,20130401
20130428,2013,4,1,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130427,2013,4,0,1.03E+11,Indirect,201304,2013,4,2,0,0,0,0,0,20130401
20130701,2013,7,0,1.03E+11,Direct,201304,2013,4,2,0,2,0,0,3,20130401
20130520,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,1,20130401
20130625,2013,6,1,1.03E+11,Direct,201304,2013,4,1,1,0,0,0,2,20130401
20130615,2013,6,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,2,20130401
20130707,2013,7,0,1.03E+11,Direct,201304,2013,4,3,0,1,0,0,3,20130401
20130716,2013,7,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,3,20130401
20130701,2013,7,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,3,20130401
20130505,2013,5,0,1.03E+11,Direct,201304,2013,4,1,1,0,0,0,1,20130401
20130415,2013,4,0,1.03E+11,Direct,201304,2013,4,22,0,0,0,0,0,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,4,20130401
20130701,2013,7,1,1.03E+11,Direct,201304,2013,4,2,0,2,0,0,3,20130401
20130401,2013,4,1,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130519,2013,5,0,1.03E+11,Indirect,201304,2013,4,2,0,0,0,0,1,20130401
20130627,2013,6,1,1.03E+11,Direct,201304,2013,4,3,1,1,0,0,2,20130401
20130427,2013,4,0,1.03E+11,Direct,201304,2013,4,2,0,2,0,0,0,20130401
20130420,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,8,0,0,0,20130401
20130701,2013,7,1,1.03E+11,Indirect,201304,2013,4,6,0,0,0,0,3,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130407,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,0,20130401
20130401,2013,4,0,1.02E+11,Direct,201304,2013,4,2,0,1,0,0,0,20130401
20130622,2013,6,0,1.03E+11,Indirect,201304,2013,4,2,1,2,0,0,2,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,0,1,0,1,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,4,20130401
20130401,2013,4,1,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130701,2013,7,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,3,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,3,0,0,0,0,1,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,1,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130723,2013,7,1,1.03E+11,Direct,201304,2013,4,7,0,0,0,0,3,20130401
20130617,2013,6,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,2,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130701,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,3,20130401
20130701,2013,7,0,1.03E+11,Indirect,201304,2013,4,1,1,0,0,0,3,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,8,0,1,0,0,4,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,3,0,2,0,0,1,20130401
20130801,2013,8,1,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,4,20130401
20130427,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130523,2013,5,1,1.03E+11,Direct,201304,2013,4,2,0,0,0,0,1,20130401
20130501,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,1,20130401
20130728,2013,7,0,1.03E+11,Direct,201304,2013,4,6,0,1,0,0,3,20130401
20130501,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,1,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,4,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,1,20130401
20130524,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,1,20130401
20130624,2013,6,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,2,20130401
20130601,2013,6,1,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,2,20130401
20130423,2013,4,1,1.03E+11,Indirect,201304,2013,4,1,0,3,0,0,0,20130401
20130423,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,0,20130401
20130507,2013,5,1,1.03E+11,Direct,201304,2013,4,3,0,1,0,0,1,20130401
20130405,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,3,1,0,0,20130401
20130525,2013,5,1,1.03E+11,Indirect,201304,2013,4,1,0,1,1,0,1,20130401
20130501,2013,5,1,1.03E+11,Direct,201304,2013,4,1,1,1,0,0,1,20130401
20130420,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130501,2013,5,1,1.03E+11,Direct,201304,2013,4,4,0,1,0,0,1,20130401
20130401,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,2,0,0,0,20130401
20130403,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,2,0,2,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,4,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Indirect,201304,2013,4,3,0,0,0,0,0,20130401
20130501,2013,5,1,1.02E+11,Direct,201304,2013,4,8,0,6,1,0,1,20130401
20130401,2013,4,1,1.03E+11,Direct,201304,2013,4,2,0,0,0,0,0,20130401
20130413,2013,4,0,1.02E+11,Unknown,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.02E+11,Unknown,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,1,0,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.02E+11,Unknown,201304,2013,4,1,0,0,0,0,0,20130401
20130401,2013,4,1,1.02E+11,Direct,201304,2013,4,1,0,0,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,2,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,2,0,1,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Indirect,201304,2013,4,5,0,0,0,0,0,20130401
20130701,2013,7,0,1.03E+11,Direct,201304,2013,4,1,1,0,0,0,3,20130401
20130509,2013,5,0,1.03E+11,Indirect,201304,2013,4,2,1,7,1,0,1,20130401
20130509,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,1,20130401
20130509,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,1,20130401
20130401,2013,4,0,1.03E+11,Unknown,201304,2013,4,1,0,1,0,0,0,20130401
20130514,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,1,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130401,2013,4,1,1.03E+11,Direct,201304,2013,4,1,0,2,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,5,0,6,1,0,0,20130401
20130401,2013,4,0,1.03E+11,Unknown,201304,2013,4,1,0,2,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Indirect,201304,2013,4,4,0,0,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,1,1.03E+11,Direct,201304,2013,4,2,0,1,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130409,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130422,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130501,2013,5,1,1.03E+11,Direct,201304,2013,4,23,0,1,0,0,1,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,0,20130401
20130616,2013,6,0,1.03E+11,Indirect,201304,2013,4,2,0,0,0,0,2,20130401
20130501,2013,5,1,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130601,2013,6,0,1.03E+11,Indirect,201304,2013,4,4,1,3,0,0,2,20130401
20130601,2013,6,1,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,2,20130401
20130601,2013,6,0,1.03E+11,Unknown,201304,2013,4,1,0,0,0,0,2,20130401
20130424,2013,4,0,1.03E+11,Indirect,201304,2013,4,2,0,2,0,0,0,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130401,2013,4,0,1.03E+11,Unknown,201304,2013,4,2,0,2,0,0,0,20130401
20130413,2013,4,0,1.06E+11,Direct,201304,2013,4,3,0,0,0,0,0,20130401
20130401,2013,4,0,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130501,2013,5,0,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130714,2013,7,0,1.06E+11,Indirect,201304,2013,4,2,0,0,0,0,3,20130401
20130714,2013,7,0,1.06E+11,Indirect,201304,2013,4,4,0,0,0,0,3,20130401
20130714,2013,7,0,1.06E+11,Indirect,201304,2013,4,1,0,0,0,0,3,20130401
20130524,2013,5,0,1.06E+11,Indirect,201304,2013,4,1,0,1,0,0,1,20130401
20130401,2013,4,0,1.03E+11,Unknown,201304,2013,4,2,0,2,0,0,0,20130401
20130401,2013,4,0,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,0,20130401
20130601,2013,6,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,2,20130401
20130601,2013,6,0,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,2,20130401
20130601,2013,6,1,1.06E+11,Direct,201304,2013,4,1,0,1,1,0,2,20130401
20130510,2013,5,0,1.06E+11,Indirect,201304,2013,4,5,0,3,0,0,1,20130401
20130401,2013,4,1,1.03E+11,Direct,201304,2013,4,2,0,3,0,0,0,20130401
20130606,2013,6,0,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,2,20130401
20130701,2013,7,0,1.06E+11,Direct,201304,2013,4,1,0,2,0,0,3,20130401
20130618,2013,6,0,1.06E+11,Direct,201304,2013,4,1,0,0,0,0,2,20130401
20130501,2013,5,0,1.06E+11,Direct,201304,2013,4,3,0,1,0,0,1,20130401
20130501,2013,5,1,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,0,20130401
20130701,2013,7,0,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130701,2013,7,0,1.06E+11,Indirect,201304,2013,4,1,0,0,0,0,3,20130401
20130601,2013,6,0,1.03E+11,Unknown,201304,2013,4,1,0,0,0,0,2,20130401
20130716,2013,7,0,1.06E+11,Indirect,201304,2013,4,1,0,0,0,0,3,20130401
20130701,2013,7,0,1.06E+11,Indirect,201304,2013,4,3,0,0,0,0,3,20130401
20130701,2013,7,0,1.03E+11,Direct,201304,2013,4,2,0,2,0,0,3,20130401
20130801,2013,8,1,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,4,20130401
20130701,2013,7,0,1.02E+11,Unknown,201304,2013,4,1,0,1,0,0,3,20130401
20130701,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130701,2013,7,1,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130701,2013,7,0,1.03E+11,Indirect,201304,2013,4,6,0,10,0,3,3,20130401
20130620,2013,6,0,1.02E+11,Indirect,201304,2013,4,1,0,0,0,0,2,20130401
20130501,2013,5,0,1.06E+11,Unknown,201304,2013,4,6,0,3,0,0,1,20130401
20130613,2013,6,0,1.06E+11,Indirect,201304,2013,4,1,1,0,0,0,2,20130401
20130625,2013,6,0,1.06E+11,Indirect,201304,2013,4,1,1,0,0,0,2,20130401
20130628,2013,6,0,1.06E+11,Indirect,201304,2013,4,1,0,1,0,0,2,20130401
20130601,2013,6,0,1.03E+11,Direct,201304,2013,4,2,0,0,0,0,2,20130401
20130401,2013,4,0,1.02E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130701,2013,7,0,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130401,2013,4,0,1.06E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130704,2013,7,0,1.06E+11,Indirect,201304,2013,4,1,0,0,0,0,3,20130401
20130525,2013,5,0,1.06E+11,Direct,201304,2013,4,2,0,0,0,0,1,20130401
20130617,2013,6,0,1.06E+11,Indirect,201304,2013,4,1,0,0,0,0,2,20130401
20130401,2013,4,0,1.03E+11,Unknown,201304,2013,4,1,0,0,0,0,0,20130401
20130603,2013,6,1,1.06E+11,Indirect,201304,2013,4,1,0,2,0,0,2,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,8,0,3,0,0,1,20130401
20130501,2013,5,0,1.06E+11,Direct,201304,2013,4,1,0,0,0,0,1,20130401
20130601,2013,6,0,1.06E+11,Indirect,201304,2013,4,1,0,1,0,0,2,20130401
20130401,2013,4,0,1.03E+11,Indirect,201304,2013,4,3,0,4,0,1,0,20130401
20130501,2013,5,0,1.06E+11,Indirect,201304,2013,4,2,0,0,0,0,1,20130401
20130401,2013,4,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,0,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,1,20130401
20130501,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,0,0,0,1,20130401
20130415,2013,4,0,1.03E+11,Direct,201304,2013,4,2,0,2,0,0,0,20130401
20130415,2013,4,1,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130501,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,1,20130401
20130501,2013,5,0,1.04E+11,Direct,201304,2013,4,1,0,0,0,0,1,20130401
20130601,2013,6,0,1.03E+11,Direct,201304,2013,4,1,0,8,0,0,2,20130401
20130501,2013,5,0,1.03E+11,Indirect,201304,2013,4,1,0,2,0,0,1,20130401
20130601,2013,6,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,2,20130401
20130701,2013,7,0,1.03E+11,Direct,201304,2013,4,1,0,0,0,0,3,20130401
20130501,2013,5,0,1.03E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130601,2013,6,0,1.03E+11,Indirect,201304,2013,4,5,2,3,0,0,2,20130401
20130801,2013,8,1,1.03E+11,Indirect,201304,2013,4,3,0,2,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Indirect,201304,2013,4,1,0,1,0,0,4,20130401
20130801,2013,8,0,1.03E+11,Direct,201304,2013,4,10,0,1,0,0,4,20130401
20130401,2013,4,0,1.04E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,1,1.04E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130501,2013,5,0,1.04E+11,Direct,201304,2013,4,3,0,0,0,0,1,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,3,0,2,0,0,0,20130401
20130501,2013,5,0,1.04E+11,Direct,201304,2013,4,1,0,0,0,0,1,20130401
20130601,2013,6,0,1.04E+11,Direct,201304,2013,4,1,0,1,0,0,2,20130401
20130601,2013,6,1,1.04E+11,Direct,201304,2013,4,10,0,0,0,0,2,20130401
20130601,2013,6,0,1.04E+11,Direct,201304,2013,4,6,0,5,0,0,2,20130401
20130701,2013,7,0,1.04E+11,Direct,201304,2013,4,3,0,0,0,0,3,20130401
20130701,2013,7,1,1.04E+11,Indirect,201304,2013,4,1,0,0,0,0,3,20130401
20130701,2013,7,0,1.04E+11,Direct,201304,2013,4,6,0,1,0,0,3,20130401
20130801,2013,8,0,1.04E+11,Direct,201304,2013,4,7,0,0,0,0,4,20130401
20130701,2013,7,0,1.04E+11,Direct,201304,2013,4,1,0,1,0,0,3,20130401
20130801,2013,8,0,1.04E+11,Direct,201304,2013,4,2,0,0,0,0,4,20130401
20130801,2013,8,0,1.04E+11,Indirect,201304,2013,4,1,0,0,0,0,4,20130401
20130801,2013,8,0,1.04E+11,Indirect,201304,2013,4,1,0,1,0,0,4,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,2,0,0,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130501,2013,5,0,1.04E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130401,2013,4,1,1.04E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130502,2013,5,0,1.04E+11,Direct,201304,2013,4,1,0,1,0,0,1,20130401
20130501,2013,5,0,1.04E+11,Direct,201304,2013,4,5,0,5,0,0,1,20130401
20130501,2013,5,0,1.04E+11,Indirect,201304,2013,4,1,0,2,0,0,1,20130401
20130401,2013,4,0,1.04E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,1,0,2,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Indirect,201304,2013,4,1,0,0,0,0,0,20130401
20130601,2013,6,0,1.03E+11,Direct,201304,2013,4,3,0,3,0,0,2,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,2,0,3,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Indirect,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,2,0,1,1,0,0,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,1,0,1,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,3,0,1,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,2,0,1,0,0,0,20130401
20130701,2013,7,0,1.04E+11,Direct,201304,2013,4,3,0,1,0,0,3,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,1,0,2,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Indirect,201304,2013,4,1,0,2,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Indirect,201304,2013,4,5,0,8,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,1,0,0,0,0,0,20130401
20130401,2013,4,0,1.04E+11,Direct,201304,2013,4,4,0,39,1,0,0,20130401
